customer_id,credit_score_fico,total_credit_lines,open_credit_lines,derogatory_public_records,revolving_utilization_rate,credit_history_length_months,inquiries_last_6_months
CUST001697,574,19,10,3,22.17,247,0
CUST003797,806,21,5,0,18.42,48,2
CUST002711,741,3,1,0,19.7,229,0
CUST004480,999,23,14,1,33.63,330,0
CUST002538,644,19,14,0,33.42,174,0
CUST002403,747,5,4,0,47.3,61,2
CUST002257,694,9,5,0,28.78,249,0
CUST002815,783,23,9,1,16.87,81,3
CUST003161,663,4,5,3,30.72,345,2
CUST003193,757,14,5,0,11.99,180,2
CUST004306,735,3,13,0,48.25,45,4
CUST000658,735,10,8,1,14.5,189,1
CUST002912,668,10,4,1,21.1,267,3
CUST002181,718,2,7,2,26.94,81,0
CUST001960,643,10,5,0,27.99,249,4
CUST002698,620,22,14,0,42.04,77,4
CUST003272,693,17,5,0,30.46,215,0
CUST004432,733,12,6,0,20.46,301,0
CUST000388,682,19,8,0,16.05,85,0
CUST004360,571,8,14,0,47.78,84,1
CUST000814,656,15,7,1,26.28,269,2
CUST002132,701,2,11,1,37.92,84,1
CUST003031,805,15,8,2,43.11,67,1
CUST000596,750,2,3,0,15.86,73,0
CUST001204,768,15,9,0,11.43,100,3
CUST003183,999,24,5,0,54.37,132,0
CUST000862,824,15,13,0,3.8,299,2
CUST002238,718,24,13,0,45.66,190,0
CUST000371,587,17,7,0,45.45,324,1
CUST004651,580,9,13,0,23.42,158,0
CUST004769,626,3,14,0,29.25,193,3
CUST001405,611,6,13,0,25.47,198,5
CUST002517,702,7,14,0,3.3,352,0
CUST004638,626,2,11,0,26.5,302,0
CUST002467,701,5,1,1,17.33,49,0
CUST003618,667,8,1,2,19.94,55,0
CUST001380,760,9,14,2,197.8,177,1
CUST001397,672,6,11,0,57.42,309,0
CUST004040,548,7,7,0,49.82,26,0
CUST004943,592,16,11,0,37.84,66,1
CUST004593,725,13,14,0,26.07,12,1
CUST002958,798,9,6,0,107.38,289,0
CUST001784,713,9,3,1,18.94,162,6
CUST001182,846,17,5,0,8.02,55,0
CUST002745,521,16,5,2,16.1,144,0
CUST004540,692,20,7,0,20.67,136,1
CUST001572,557,4,2,0,8.48,271,0
CUST001382,730,9,6,0,16.77,242,3
CUST004439,784,24,11,1,46.04,91,0
CUST001554,564,17,12,0,9.75,335,2
CUST003135,764,19,7,0,25.27,28,0
CUST000431,830,15,12,0,67.14,50,0
CUST000622,610,19,5,0,32.28,200,2
CUST002073,818,13,1,0,41.43,199,0
CUST003556,612,13,14,0,9.62,26,4
CUST000742,695,20,4,0,31.67,333,0
CUST003952,850,18,2,1,23.37,53,0
CUST004614,640,15,2,0,56.91,22,0
CUST001223,656,19,1,2,63.31,278,3
CUST002266,676,13,5,0,26.69,118,1
CUST000813,647,9,1,0,26.06,89,0
CUST000707,827,24,4,0,12.88,189,4
CUST002285,692,16,10,0,37.52,109,4
CUST002895,829,23,5,0,30.31,92,1
CUST001456,760,4,10,2,53.54,103,0
CUST000624,588,24,1,0,21.69,354,0
CUST003525,754,9,3,1,3.84,315,0
CUST000967,670,11,7,0,26.51,185,3
CUST000555,685,24,14,0,31.3,256,0
CUST001674,831,10,2,0,16.16,49,0
CUST001908,641,10,12,0,25.91,287,0
CUST001728,675,14,5,1,16.87,70,0
CUST004382,812,15,9,0,11.67,330,2
CUST002666,0,23,10,0,45.9,355,0
CUST000437,705,3,7,0,15.05,318,0
CUST001186,655,14,2,0,16.78,121,0
CUST001368,657,2,8,1,11.03,166,1
CUST002332,629,12,2,0,34.8,188,4
CUST002827,575,17,3,1,40.16,155,1
CUST000069,628,18,4,0,22.8,73,0
CUST004573,707,11,6,0,124.89,287,0
CUST001017,602,6,8,0,38.01,92,0
CUST001506,660,8,8,0,25.19,345,1
CUST004294,762,13,14,2,16.69,43,3
CUST002924,685,17,8,0,22.35,8,5
CUST003256,850,17,7,0,24.67,106,0
CUST001132,730,23,2,0,13.48,49,3
CUST000981,531,10,9,2,34.35,198,0
CUST004079,601,17,13,0,32.72,161,1
CUST004659,487,13,12,0,20.02,210,0
CUST004878,662,6,11,0,46.55,147,0
CUST002864,790,10,5,1,44.58,132,0
CUST004298,698,3,8,1,41.61,179,0
CUST001568,621,2,11,0,49.87,123,2
CUST002318,811,19,4,0,5.56,30,6
CUST002980,611,20,8,0,34.8,275,0
CUST001713,736,19,2,0,16.76,323,2
CUST002420,620,18,4,3,12.54,232,1
CUST001312,715,8,13,0,54.94,179,0
CUST002053,642,22,1,0,28.68,230,0
CUST001381,587,17,6,0,7.83,270,1
CUST000217,551,3,10,0,11.14,123,2
CUST000018,719,16,2,2,10.86,238,0
CUST000747,749,21,4,0,26.19,184,1
CUST003973,725,20,13,0,39.6,267,0
CUST001383,682,7,12,0,54.87,136,3
CUST003648,549,4,9,0,3.81,171,0
CUST002212,688,11,5,0,20.06,46,3
CUST000896,690,13,14,0,17.19,50,0
CUST002431,841,10,4,0,36.84,289,1
CUST000930,643,24,14,0,26.57,62,2
CUST002518,648,15,9,0,48.67,317,0
CUST004653,698,4,1,0,36.5,297,0
CUST002300,674,5,12,0,30.44,116,5
CUST003762,672,3,3,0,19.23,326,0
CUST001806,586,2,13,0,17.45,356,3
CUST004588,713,19,9,0,25.93,211,1
CUST004212,666,3,2,1,16.99,320,0
CUST000984,575,23,7,0,16.84,247,1
CUST000075,633,5,1,1,15.14,346,1
CUST004945,583,5,12,0,44.27,100,0
CUST002663,673,21,8,2,32.52,69,2
CUST004662,794,6,4,1,30.74,84,0
CUST002128,620,10,11,0,125.18,124,0
CUST002883,673,24,2,0,72.12,33,1
CUST004744,681,22,8,0,49.84,12,3
CUST002993,789,2,6,1,33.13,313,1
CUST001584,679,8,8,0,36.05,56,0
CUST001154,584,15,14,0,30.29,228,1
CUST000693,850,8,5,0,23.07,105,2
CUST003920,762,13,11,2,12.46,132,0
CUST000564,489,20,1,0,25.51,51,2
CUST003672,702,6,5,0,9.45,13,0
CUST002632,765,9,5,1,8.02,55,5
CUST003475,683,24,1,0,39.65,234,1
CUST004435,710,14,10,0,10.76,186,3
CUST001898,677,6,3,0,61.88,176,0
CUST000468,643,16,7,0,74.56,122,2
CUST004258,0,10,7,3,61.37,78,0
CUST001962,646,11,10,0,29.73,294,0
CUST001069,492,15,14,0,33.76,43,0
CUST001946,822,5,9,0,25.2,261,1
CUST001520,681,8,5,0,28.25,326,1
CUST000602,576,7,8,0,11.65,261,0
CUST003443,682,4,11,0,59.77,169,0
CUST003778,781,3,8,0,12.18,130,2
CUST004714,734,22,14,0,23.8,195,2
CUST002295,596,24,8,2,16.44,306,0
CUST003579,650,15,9,2,48.16,209,2
CUST004335,749,14,2,0,22.69,157,3
CUST001933,621,17,6,3,13.62,157,0
CUST002631,710,14,9,0,24.38,227,2
CUST000132,635,18,1,0,21.6,58,3
CUST003424,673,13,3,0,33.92,41,1
CUST003796,771,19,5,0,3.08,36,0
CUST004834,629,18,7,0,11.78,52,0
CUST001171,546,5,13,0,43.24,224,2
CUST002752,850,15,4,2,32.24,312,1
CUST002081,655,17,4,2,185.24,100,0
CUST001841,706,12,13,0,50.9,161,0
CUST000143,848,5,7,0,21.77,70,1
CUST004985,724,11,13,0,11.65,286,1
CUST000628,673,16,9,0,13.51,298,5
CUST001190,682,7,8,0,38.7,110,0
CUST000878,835,13,12,0,33.17,254,0
CUST001170,751,7,12,0,12.07,256,5
CUST001968,641,4,3,0,50.01,84,0
CUST003057,753,2,4,0,19.58,105,3
CUST004633,634,9,13,0,1.28,170,3
CUST002777,702,17,1,0,69.27,349,0
CUST000142,736,23,12,0,23.63,65,0
CUST003500,623,6,11,0,40.68,160,4
CUST000542,643,8,11,0,27.55,279,1
CUST003960,637,7,6,1,24.94,85,3
CUST002775,583,22,8,0,32.92,332,3
CUST000593,685,12,11,0,127.02,169,1
CUST000045,674,11,10,1,53.37,151,0
CUST000662,703,10,14,1,26.89,332,1
CUST002877,711,22,1,1,21.81,43,0
CUST003701,638,24,6,0,1.54,308,0
CUST003261,746,3,7,0,36.63,297,0
CUST004245,689,6,3,3,37.96,51,1
CUST002845,563,7,5,0,24.14,220,0
CUST003530,707,21,13,0,50.73,268,1
CUST000213,627,14,6,0,34.94,138,0
CUST000156,464,15,7,0,20.11,329,0
CUST002849,824,4,13,0,12.37,282,0
CUST002947,528,13,4,2,31.54,310,0
CUST000027,605,10,6,2,25.13,256,5
CUST002028,658,13,13,0,6.2,209,0
CUST004252,691,23,14,1,36.64,158,1
CUST004107,694,10,9,0,27.19,132,0
CUST000629,651,20,13,0,38.05,185,2
CUST004200,549,16,12,0,21.35,40,2
CUST002288,715,11,5,3,35.4,73,2
CUST004590,595,14,2,0,15.22,74,0
CUST002365,723,12,9,0,26.74,330,0
CUST000141,727,5,6,0,31.29,149,0
CUST004316,684,7,11,0,41.7,131,2
CUST003080,594,14,5,2,40.86,58,2
CUST000363,642,20,12,2,15.75,307,5
CUST000673,825,2,1,0,28.86,303,4
CUST002934,668,11,13,0,44.34,22,4
CUST002201,0,4,14,0,9.31,9,1
CUST001865,734,14,10,0,19.03,38,0
CUST002713,623,20,6,3,23.11,204,4
CUST002617,774,14,11,0,66.68,160,3
CUST004958,491,2,8,0,16.55,336,1
CUST002629,703,6,12,0,7.02,240,1
CUST003743,838,15,7,1,17.77,238,0
CUST002034,741,10,5,1,15.85,55,0
CUST001955,734,5,5,2,52.4,254,3
CUST002749,615,3,14,0,17.82,213,5
CUST000607,597,22,2,0,3.9,343,1
CUST000473,641,15,12,0,12.32,216,0
CUST000534,724,4,8,0,39.32,275,2
CUST002566,660,5,7,0,13.64,337,3
CUST002630,552,14,1,1,15.4,241,1
CUST004713,734,8,7,0,6.58,226,1
CUST001410,684,16,4,0,29.26,290,3
CUST003540,711,21,6,0,37.07,312,2
CUST003014,650,5,11,2,32.29,199,0
CUST000737,685,17,10,0,9.57,107,5
CUST004125,725,13,7,0,17.15,27,2
CUST003221,644,18,14,0,17.16,56,1
CUST000189,606,18,6,0,45.33,153,0
CUST002104,569,7,11,2,17.04,60,0
CUST000247,675,20,6,0,26.63,305,5
CUST004124,695,13,5,0,59.5,327,2
CUST004875,747,17,10,0,5.79,256,0
CUST004529,738,4,4,0,22.13,344,2
CUST001293,678,13,2,1,22.05,170,0
CUST003381,695,23,1,0,41.71,216,0
CUST000080,817,21,14,0,21.67,162,1
CUST004240,731,3,4,0,52.35,95,4
CUST003795,700,2,12,0,17.95,178,0
CUST002248,601,20,11,0,24.83,239,0
CUST002237,641,6,1,1,14.15,184,2
CUST004267,554,7,9,1,12.98,144,6
CUST004951,702,16,1,0,105.89,344,2
CUST001996,619,21,11,0,2.85,47,2
CUST003113,596,22,10,0,60.93,233,1
CUST001835,707,17,5,0,53.13,195,0
CUST003378,764,3,2,1,38.41,178,0
CUST003090,626,23,6,0,15.78,219,0
CUST001193,652,10,8,1,15.25,112,1
CUST001947,655,9,2,0,28.81,90,5
CUST001240,792,5,7,0,29.84,308,1
CUST003156,586,6,4,0,37.52,69,3
CUST002075,477,10,10,1,69.28,186,0
CUST003773,712,22,4,1,37.03,261,0
CUST004660,470,12,6,0,2.51,30,2
CUST002842,597,24,11,0,59.53,172,0
CUST002942,836,24,8,0,25.41,13,0
CUST000378,673,8,7,0,19.42,59,1
CUST003246,708,3,6,0,51.61,130,2
CUST000265,750,24,5,0,15.08,252,1
CUST003908,561,24,6,1,9.45,16,3
CUST000561,701,22,7,1,12.19,89,1
CUST000650,536,3,9,0,20.11,12,2
CUST002867,617,13,2,0,38.78,208,0
CUST004960,673,18,2,0,11.25,92,0
CUST002870,604,7,12,0,5.65,191,0
CUST003018,999,2,9,1,13.08,49,0
CUST003651,746,24,14,2,10.31,290,5
CUST001982,613,10,6,1,33.95,348,1
CUST004551,721,11,9,0,12.97,303,0
CUST002556,598,23,10,0,18.73,134,0
CUST001128,772,7,8,0,7.3,132,1
CUST001832,736,2,11,0,20.21,310,3
CUST001927,734,17,8,0,21.83,193,0
CUST000344,748,11,5,1,27.28,52,1
CUST004000,847,15,14,0,37.64,21,0
CUST003816,698,15,9,0,44.16,243,1
CUST002744,607,15,11,1,45.06,358,2
CUST004412,728,14,2,0,18.97,200,2
CUST002374,694,3,9,0,29.63,166,0
CUST000216,697,21,9,0,41.61,48,0
CUST003622,705,24,3,0,17.9,8,6
CUST000841,545,3,9,3,36.83,224,0
CUST000264,606,19,11,1,35.4,8,1
CUST000518,566,6,6,0,46.42,13,2
CUST001194,850,5,11,0,39.89,257,2
CUST001441,836,8,14,1,44.88,88,2
CUST001241,850,5,3,1,27.26,193,1
CUST003874,819,14,10,0,32.46,25,0
CUST004907,672,12,2,1,47.5,82,1
CUST001310,589,3,5,0,42.43,113,1
CUST004436,686,10,2,1,18.08,67,2
CUST000519,829,14,11,0,15.87,193,4
CUST000125,704,11,8,2,5.5,114,1
CUST002242,686,22,8,0,51.52,332,5
CUST004733,692,17,7,0,32.1,116,0
CUST003297,686,19,9,1,42.72,116,0
CUST004584,676,6,13,0,31.59,95,0
CUST000670,651,19,5,3,50.88,250,0
CUST002061,788,15,1,1,7.49,10,1
CUST000176,603,10,2,0,21.94,63,1
CUST001200,693,3,13,2,20.63,312,0
CUST000538,646,12,9,0,8.46,62,1
CUST002657,589,24,2,0,19.61,184,1
CUST002658,633,19,11,0,6.48,350,0
CUST001838,607,9,12,0,29.49,228,0
CUST003897,582,8,3,1,20.93,65,0
CUST002119,705,2,5,0,10.32,89,1
CUST003887,795,24,8,0,17.94,287,3
CUST003537,602,7,10,1,16.83,7,0
CUST001977,639,5,12,0,31.84,352,0
CUST003559,658,18,7,3,22.74,63,2
CUST000547,699,13,10,0,22.07,42,5
CUST002163,702,18,13,0,11.52,266,0
CUST002077,730,10,12,0,18.29,323,0
CUST002012,585,6,3,1,20.91,289,0
CUST003353,550,3,13,2,9.22,187,0
CUST000992,606,11,5,1,44.38,179,1
CUST001725,625,6,1,3,21.63,283,1
CUST000108,642,20,9,0,46.28,274,0
CUST004671,593,10,12,0,12.9,254,0
CUST003519,678,12,14,0,15.8,305,0
CUST002470,707,23,7,0,20.23,327,1
CUST001645,745,21,3,1,30.96,199,2
CUST000481,614,21,3,0,37.7,33,0
CUST001589,685,18,2,0,38.72,201,2
CUST001279,758,16,1,3,18.55,302,4
CUST000946,543,5,4,1,18.43,109,1
CUST004199,629,3,9,0,30.21,273,4
CUST004677,573,19,5,1,20.09,76,1
CUST002757,703,19,7,0,33.31,36,0
CUST000966,825,12,7,0,20.49,305,0
CUST002836,625,15,11,0,12.44,41,1
CUST003201,785,14,14,0,6.66,22,0
CUST002750,760,3,4,0,50.21,192,0
CUST002402,685,18,7,1,41.54,315,0
CUST003217,648,20,7,2,22.45,183,0
CUST000920,638,17,14,1,13.25,123,3
CUST000164,815,16,7,0,18.59,212,2
CUST004304,620,20,11,1,10.17,73,0
CUST001999,715,12,5,0,29.26,191,0
CUST000927,617,3,5,1,35.3,85,0
CUST002351,551,6,10,0,33.78,333,2
CUST001254,613,17,2,0,8.85,190,2
CUST001463,802,5,12,1,29.1,62,2
CUST001627,781,20,5,0,34.07,195,0
CUST004112,640,22,2,1,34.93,211,6
CUST001984,850,4,13,0,40.82,90,3
CUST004194,793,9,2,1,191.76,346,1
CUST004679,624,3,9,0,26.9,48,2
CUST002971,658,15,3,1,13.36,118,0
CUST004530,659,12,6,2,13.39,47,1
CUST002320,626,6,7,0,14.58,42,0
CUST004150,725,13,13,0,29.95,28,2
CUST004352,705,19,4,0,34.29,209,0
CUST002686,722,10,14,1,4.5,290,5
CUST000271,724,18,6,2,6.23,129,5
CUST004295,706,22,7,0,41.22,314,0
CUST002626,607,17,6,3,1.29,190,3
CUST001972,667,21,4,0,10.79,184,0
CUST001911,678,20,4,0,23.42,42,0
CUST000681,664,18,3,0,36.27,83,0
CUST000685,736,14,5,1,27.06,281,1
CUST003523,679,16,12,0,29.67,323,4
CUST001757,798,8,11,0,26.29,293,0
CUST002375,667,11,1,2,45.52,157,1
CUST000701,803,17,7,0,27.42,321,0
CUST002594,665,23,9,0,33.93,28,0
CUST000109,700,2,3,0,31.05,74,1
CUST002475,703,17,14,0,51.91,310,2
CUST002228,564,5,10,0,22.55,148,0
CUST001347,563,11,11,2,23.82,214,3
CUST004036,698,2,8,0,55.92,286,1
CUST001770,585,20,5,0,16.65,214,0
CUST000091,721,13,2,2,14.82,38,0
CUST000725,804,2,13,0,42.72,18,5
CUST003784,611,19,12,0,38.03,216,1
CUST002720,655,18,1,0,40.39,186,1
CUST003003,490,6,10,3,41.46,102,0
CUST003565,518,23,13,0,31.57,147,1
CUST003780,725,19,13,0,16.77,122,0
CUST004741,681,4,10,1,17.37,84,1
CUST003854,614,19,9,0,16.72,241,3
CUST001302,462,24,13,3,14.42,126,1
CUST004990,643,17,5,0,30.95,326,3
CUST004845,690,13,4,0,45.6,325,0
CUST004434,783,12,1,0,51.94,58,0
CUST004574,653,18,11,3,22.8,292,2
CUST000689,850,8,10,1,7.61,35,2
CUST000738,643,6,1,1,37.29,254,1
CUST004655,585,10,9,0,35.47,134,4
CUST003514,812,24,12,0,19.67,242,1
CUST001599,792,17,10,0,32.21,269,2
CUST003231,789,2,3,0,35.71,301,0
CUST002043,823,19,6,0,31.46,257,1
CUST000187,730,7,4,0,47.02,179,2
CUST000285,625,17,9,0,55.46,317,2
CUST000638,527,3,3,1,27.78,10,3
CUST004963,669,15,12,0,53.68,42,1
CUST003738,602,5,11,2,46.51,31,0
CUST000161,667,16,14,0,17.64,182,0
CUST002880,508,18,14,0,26.99,87,3
CUST004909,544,10,9,3,16.92,164,3
CUST004401,713,15,12,0,49.84,142,0
CUST003437,706,14,13,0,44.52,46,0
CUST000174,642,12,7,0,25.72,173,4
CUST004140,554,5,3,1,23.72,325,0
CUST004738,692,4,7,0,13.42,136,0
CUST003646,641,7,14,1,7.03,16,1
CUST003753,636,20,14,0,15.14,71,0
CUST001372,773,18,1,2,32.56,270,2
CUST000467,793,17,12,1,46.23,18,0
CUST001956,718,6,11,0,45.0,242,4
CUST003921,709,11,1,0,29.42,133,0
CUST004028,788,5,3,0,30.28,217,3
CUST000276,671,22,6,0,8.92,127,1
CUST003132,631,17,11,1,41.07,283,1
CUST002569,682,12,6,0,50.83,323,0
CUST004270,746,3,6,0,50.86,115,4
CUST003916,700,18,13,0,31.22,261,3
CUST003621,501,16,2,0,33.02,26,1
CUST004244,766,10,12,0,20.15,73,1
CUST004516,714,3,14,0,42.25,50,0
CUST001928,708,8,14,1,22.4,69,0
CUST003290,748,14,10,0,36.53,104,1
CUST004853,664,7,13,0,15.08,204,0
CUST004365,701,22,5,0,12.7,331,0
CUST003884,747,3,12,0,59.67,142,3
CUST004205,726,9,3,1,22.74,123,0
CUST002952,607,23,11,0,25.3,243,5
CUST002308,659,9,1,0,36.88,232,0
CUST001517,635,21,7,2,25.12,345,4
CUST002894,666,7,3,1,76.29,79,2
CUST000990,782,10,6,0,25.91,16,0
CUST001404,762,20,3,0,10.24,147,0
CUST004854,747,12,1,0,16.46,35,5
CUST001423,577,23,2,1,13.02,350,0
CUST002038,645,18,13,0,33.29,322,1
CUST001346,475,5,7,0,21.35,17,5
CUST004234,684,22,5,2,30.43,345,0
CUST000268,657,3,6,0,9.34,188,0
CUST003878,654,8,3,0,18.38,355,0
CUST000867,774,21,9,1,4.96,99,0
CUST000384,628,11,14,0,34.55,223,2
CUST004417,716,5,3,1,23.08,81,0
CUST000529,797,22,4,2,68.95,256,0
CUST003564,691,7,1,2,12.74,242,2
CUST003311,765,10,10,0,21.93,303,5
CUST003214,735,14,2,0,11.13,43,1
CUST002449,630,24,11,0,62.44,13,0
CUST003436,709,14,1,0,18.31,83,0
CUST003834,819,5,14,1,29.66,130,1
CUST002785,669,10,14,0,57.19,90,0
CUST003574,659,21,12,1,26.41,182,1
CUST000477,688,22,5,0,44.38,343,5
CUST000434,850,10,1,0,22.81,261,0
CUST001103,636,9,4,0,32.93,17,2
CUST004062,658,7,11,1,45.18,258,2
CUST000727,669,23,10,0,36.62,233,1
CUST001038,640,24,13,1,6.81,218,2
CUST001009,677,15,10,0,19.47,178,0
CUST000918,562,18,12,1,54.23,323,0
CUST000587,620,21,5,0,193.07,342,0
CUST003350,614,9,8,0,14.93,6,0
CUST003164,589,11,4,0,28.54,325,3
CUST003520,741,16,2,1,6.6,144,1
CUST004004,753,24,7,0,10.84,273,0
CUST001883,731,3,9,2,19.69,108,0
CUST002298,658,24,10,0,43.99,331,2
CUST004123,622,22,11,0,23.36,111,4
CUST001831,702,11,3,0,18.56,6,3
CUST000442,645,23,12,1,6.58,270,1
CUST001083,575,11,14,0,60.82,282,0
CUST001901,813,18,11,0,24.63,284,3
CUST001189,522,18,8,0,33.26,152,4
CUST001303,788,9,14,1,20.05,337,4
CUST004375,601,24,1,0,28.68,251,1
CUST003679,641,13,9,0,4.8,87,3
CUST004073,694,2,13,2,36.17,347,2
CUST000381,794,11,3,0,18.85,269,1
CUST000219,650,3,7,2,35.29,335,6
CUST001119,631,18,8,0,54.24,176,0
CUST000682,850,3,4,0,26.72,344,1
CUST003736,751,14,2,0,26.36,269,0
CUST003610,775,8,1,0,39.73,328,1
CUST001048,844,8,5,0,43.95,344,3
CUST003728,716,10,8,0,13.22,266,0
CUST004328,724,16,14,0,5.53,79,2
CUST003105,698,10,12,0,50.63,98,2
CUST001318,786,8,1,0,19.35,181,1
CUST003542,648,13,6,1,28.65,273,3
CUST000347,624,9,14,0,66.21,206,1
CUST001712,748,8,9,0,29.0,253,0
CUST002096,682,7,12,0,46.65,247,2
CUST004278,678,11,8,0,42.68,331,4
CUST004938,612,21,8,0,19.79,90,1
CUST001020,540,4,5,1,16.44,343,3
CUST002857,550,22,9,0,5.24,295,3
CUST002535,753,22,7,0,21.97,21,0
CUST003616,579,21,7,0,17.15,180,0
CUST003545,757,13,12,0,17.77,272,1
CUST003342,850,4,12,0,31.78,27,3
CUST004699,775,21,5,0,63.49,7,0
CUST000472,711,19,9,0,15.32,134,3
CUST004898,705,24,11,0,41.12,298,0
CUST004482,588,15,4,0,26.39,36,1
CUST003386,752,17,6,1,24.19,138,0
CUST001825,850,9,4,1,21.68,199,1
CUST002587,569,17,1,0,193.14,193,1
CUST004168,706,18,13,0,10.15,56,1
CUST003136,668,2,13,0,14.11,27,0
CUST000645,730,6,1,0,12.91,317,0
CUST002424,671,24,14,0,41.75,91,1
CUST003989,818,6,13,0,36.08,163,0
CUST004139,699,24,9,0,20.96,222,1
CUST004656,752,19,11,1,26.74,108,0
CUST003723,765,4,2,0,33.59,221,1
CUST002546,690,5,13,0,24.21,346,0
CUST004065,639,22,7,2,51.4,40,1
CUST002975,671,17,12,0,37.43,294,3
CUST001043,746,21,4,0,15.28,106,2
CUST003252,788,24,8,0,12.92,64,4
CUST002052,663,6,1,0,35.86,31,0
CUST002537,762,17,1,0,17.95,263,0
CUST004425,618,6,12,3,24.31,49,0
CUST001079,541,19,5,0,67.06,240,0
CUST003830,682,2,1,0,34.34,286,2
CUST001541,570,2,14,1,25.36,279,2
CUST004184,756,12,1,0,40.82,189,1
CUST000185,739,9,9,2,48.82,85,0
CUST003844,827,2,14,1,61.97,264,1
CUST004828,735,10,10,0,32.8,55,1
CUST003140,804,19,14,0,41.77,152,1
CUST003949,850,9,12,1,5.51,117,1
CUST004033,617,19,6,2,17.95,78,0
CUST004772,610,9,9,0,16.79,186,1
CUST000032,696,9,3,3,8.68,127,0
CUST001427,619,14,5,0,48.77,179,0
CUST000591,665,17,11,1,58.75,220,2
CUST003793,536,17,6,0,34.7,104,2
CUST002940,678,23,9,0,53.37,268,5
CUST003316,636,8,8,0,36.13,331,1
CUST000010,663,5,12,3,34.87,47,0
CUST004196,729,5,7,0,59.2,34,1
CUST000046,717,20,13,0,10.58,74,1
CUST003903,713,15,6,0,38.45,338,1
CUST000086,632,22,10,0,51.66,256,1
CUST003327,718,16,10,0,7.94,212,3
CUST003056,669,9,8,0,5.51,338,1
CUST003465,656,4,4,0,23.72,110,0
CUST000606,735,13,11,0,45.62,81,0
CUST004915,722,5,7,1,13.23,281,5
CUST004344,719,20,1,0,28.12,334,0
CUST001072,645,13,3,3,16.83,218,3
CUST001374,635,10,10,0,35.74,338,0
CUST001747,591,2,6,0,53.38,266,6
CUST002229,999,11,12,0,39.54,106,0
CUST000243,730,12,3,0,26.14,354,5
CUST002736,738,12,7,1,8.23,175,0
CUST003948,541,9,13,0,33.83,106,1
CUST002022,682,18,11,1,26.66,336,0
CUST000795,558,12,11,0,55.32,316,1
CUST001639,587,11,11,0,42.29,293,3
CUST002627,795,21,10,0,19.88,355,0
CUST003499,600,11,8,1,33.28,351,1
CUST001278,639,14,8,0,34.0,172,0
CUST003512,644,18,1,0,12.09,266,1
CUST000416,608,16,4,2,12.98,132,1
CUST003561,601,15,5,0,18.33,138,1
CUST001363,538,12,9,3,32.35,302,4
CUST000805,588,12,2,0,21.1,185,0
CUST001446,694,19,2,0,54.95,266,1
CUST004170,625,17,6,0,7.6,209,0
CUST001285,626,11,1,0,18.51,11,0
CUST002674,477,3,2,1,16.58,227,0
CUST004873,626,22,2,2,19.02,240,4
CUST004404,850,20,12,2,32.19,247,0
CUST003093,619,9,9,1,59.34,56,0
CUST002863,744,19,8,0,32.63,13,1
CUST004993,616,14,10,0,44.68,206,0
CUST001965,710,22,8,0,18.53,86,0
CUST001021,805,23,6,0,39.03,113,1
CUST004429,676,15,8,0,7.76,178,3
CUST003665,640,11,6,3,22.49,97,3
CUST001196,686,6,3,0,16.11,103,1
CUST002097,601,2,10,0,9.91,162,3
CUST004525,690,16,10,2,11.47,344,0
CUST001167,672,24,5,0,47.19,160,0
CUST004893,703,23,2,1,23.18,127,0
CUST004905,509,5,9,0,122.99,267,4
CUST003340,683,24,7,0,20.56,217,2
CUST004254,726,16,13,2,61.44,351,2
CUST004359,676,12,1,0,29.47,118,2
CUST001607,750,14,13,0,44.42,159,0
CUST002491,602,17,5,1,34.02,181,0
CUST002280,622,11,13,0,8.26,173,3
CUST001373,727,24,4,0,47.02,265,1
CUST001696,747,12,7,2,20.34,312,2
CUST000744,784,15,8,0,65.05,147,0
CUST001562,696,11,13,0,20.86,257,0
CUST002190,531,2,7,0,43.9,7,3
CUST001681,772,23,4,0,45.41,263,0
CUST003708,704,7,14,0,37.33,68,0
CUST000914,696,7,11,0,20.09,225,0
CUST000214,804,15,2,0,17.18,135,1
CUST003563,738,14,5,0,15.25,134,1
CUST001172,749,10,3,0,36.76,97,4
CUST000921,517,21,1,0,20.37,154,2
CUST003932,640,7,10,0,32.68,79,1
CUST001615,758,2,6,0,52.99,131,0
CUST002872,675,6,3,0,53.2,152,0
CUST004070,719,19,6,0,44.75,27,0
CUST000270,697,13,4,0,40.1,27,6
CUST003200,759,23,6,1,12.5,18,3
CUST003258,577,9,5,2,21.59,89,0
CUST004580,546,12,1,0,42.57,136,0
CUST004217,662,8,13,0,18.22,211,0
CUST002310,709,7,7,2,45.62,276,0
CUST002468,639,9,2,1,14.03,26,0
CUST004454,675,4,1,1,40.22,298,1
CUST000704,569,2,5,0,18.06,22,3
CUST004725,576,17,13,0,15.57,286,0
CUST003153,623,24,6,0,26.22,336,0
CUST003693,749,11,13,0,25.62,176,1
CUST002914,714,22,12,0,29.06,55,2
CUST002398,737,19,2,1,23.91,276,0
CUST002844,752,21,9,0,29.38,328,4
CUST001631,850,17,6,1,81.59,291,2
CUST003562,558,11,10,2,36.34,268,1
CUST001151,611,13,2,0,40.94,83,2
CUST000033,786,16,11,0,57.59,118,0
CUST001326,665,3,2,0,42.88,312,0
CUST001581,718,19,3,0,41.24,279,0
CUST001051,584,22,13,0,41.18,217,0
CUST002603,704,13,6,0,15.23,85,3
CUST002534,763,12,13,2,15.69,315,0
