transaction_id,loan_id,payment_date,payment_amount_due,payment_amount_received,payment_method,payment_status
TXN00009144,LOAN0000131,2025-04-28,598.13,603.53,Manual Check,Success
TXN00009145,LOAN0005528,2025-10-05,1852.13,1920.23,ACH,Success
TXN00009146,LOAN0004874,2025-08-15,1876.2,1949.18,Credit Card,Success
TXN00009147,LOAN0004653,2022-08-25,734.27,751.13,Manual Check,Success
TXN00009148,LOAN0000515,2023-12-15,335.86,346.04,Auto-Pay,Success
TXN00009149,LOAN0003045,2025-04-23,1384.44,1386.53,ACH,Success
TXN00009150,LOAN0007306,2023-10-27,575.62,0.0,ACH,Failed
TXN00009151,LOAN0007973,2024-10-09,697.18,0.0,Auto-Pay,Bounced/NSF
TXN00009152,LOAN0003878,2025-05-10,1295.51,1282.25,Auto-Pay,Success
TXN00009153,LOAN0007371,2025-11-09,1972.87,1888.39,ACH,Success
TXN00009154,LOAN0000801,12/11/2024,1290.22,0.0,Auto-Pay,Bounced/NSF
TXN00009155,LOAN0002285,2024-06-21,216.99,216.14,Credit Card,Success
TXN00009156,LOAN0000064,2023-10-18,231.74,220.45,ACH,Success
TXN00009157,LOAN0006371,2023-04-17,1325.24,1304.84,ACH,Success
TXN00009158,LOAN0000060,2025-08-16,1844.14,1863.16,Manual Check,Success
TXN00009159,LOAN0000058,2023-10-03,971.79,991.31,ACH,Success
TXN00009160,LOAN0004041,2025-08-20,1096.72,1065.58,ACH,Success
TXN00009161,LOAN0006531,2022-02-27,227.64,230.02,ACH,Success
TXN00009162,LOAN0001748,2022-04-17,1789.54,1872.52,Auto-Pay,Success
TXN00009163,LOAN0005217,2025-04-15,868.42,0.0,Auto-Pay,Failed
TXN00009164,LOAN0002716,20/07/2022,1591.27,0.0,Credit Card,Bounced/NSF
TXN00009165,LOAN0004777,2022-09-29,1982.8,0.0,Auto-Pay,Failed
TXN00009166,LOAN0005769,2022-06-23,911.28,894.28,Auto-Pay,Success
TXN00009167,LOAN0007692,2024-11-07,1439.19,1397.71,Auto-Pay,Success
TXN00009168,LOAN0002660,2022-09-08,1582.73,1620.66,ACH,Success
TXN00009169,LOAN0001162,2023-06-29,382.59,0.0,ACH,Failed
TXN00009170,LOAN0006539,2022-07-07,1444.58,1482.18,Auto-Pay,Success
TXN00009171,LOAN0008124,2023-06-17,442.71,0.0,ACH,Failed
TXN00009172,LOAN0004431,2022-04-05,1220.05,0.0,Auto-Pay,Bounced/NSF
TXN00009173,LOAN0005846,2023-07-17,367.2,0.0,Auto-Pay,Bounced/NSF
TXN00009174,LOAN0008017,23/11/2023,469.21,0.0,ACH,Failed
TXN00009175,LOAN0003938,2025-12-15,1527.36,1562.02,ACH,Success
TXN00009176,LOAN0002007,2022-09-01,1578.84,1599.74,Auto-Pay,Success
TXN00009177,LOAN0001229,2022-12-21,1737.13,1677.59,ACH,Success
TXN00009178,LOAN0000172,2025-08-30,1558.34,1570.13,Auto-Pay,Success
TXN00009179,LOAN0004161,2023-05-04,1485.62,1529.27,Credit Card,Success
TXN00009180,LOAN0000782,2023-04-13,939.0,0.0,ACH,Bounced/NSF
TXN00009181,LOAN0000869,2023-06-14,641.05,640.66,Manual Check,Success
TXN00009182,LOAN0005873,2022-01-19,1860.75,0.0,Auto-Pay,Bounced/NSF
TXN00009183,LOAN0000084,2024-10-09,714.98,0.0,Auto-Pay,Failed
TXN00009184,LOAN0002121,2023-10-11,312.29,312.66,Manual Check,Success
TXN00009185,LOAN0005979,2022-12-15,536.51,0.0,ACH,Failed
TXN00009186,LOAN0008000,2023-08-21,1249.0,0.0,Auto-Pay,Bounced/NSF
TXN00009187,LOAN0003734,2022-06-01,1477.77,1518.6,ACH,Success
TXN00009188,LOAN0004193,31/01/2022,1974.24,0.0,Auto-Pay,Bounced/NSF
TXN00009189,LOAN0000257,2025-11-16,1714.53,1715.84,Manual Check,Success
TXN00009190,LOAN0005032,2024-06-07,1199.51,1180.33,Manual Check,Success
TXN00009191,LOAN0002610,2022-09-10,1816.46,1892.37,Auto-Pay,Success
TXN00009192,LOAN0003519,2024-08-15,1829.15,1809.44,Manual Check,Success
TXN00009193,LOAN0003778,11/02/2023,617.59,625.62,ACH,Success
TXN00009194,LOAN0005345,2024-11-28,400.46,383.4,ACH,Success
TXN00009195,LOAN0006538,2025-02-02,552.62,545.64,ACH,Success
TXN00009196,LOAN0000599,2023-08-22,1987.32,1951.74,Auto-Pay,Success
TXN00009197,LOAN0007481,2023-06-05,297.41,309.91,Auto-Pay,Success
TXN00009198,LOAN0002250,2024-07-27,1488.35,1483.29,Auto-Pay,Success
TXN00009199,LOAN0001800,2025-06-17,394.17,404.61,Credit Card,Success
TXN00009200,LOAN0003522,25/10/2023,919.98,0.0,ACH,Failed
TXN00009201,LOAN0001981,2025-03-05,1455.58,0.0,Auto-Pay,Failed
TXN00009202,LOAN0002880,2023-01-15,586.46,574.99,Credit Card,Success
TXN00009203,LOAN0006201,2022-05-29,978.36,934.56,ACH,Success
TXN00009204,LOAN0004317,2023-01-25,1624.81,0.0,Auto-Pay,Bounced/NSF
TXN00009205,LOAN0003542,2025-06-02,945.54,0.0,Auto-Pay,Failed
TXN00009206,LOAN0005137,2024-03-09,671.76,696.1,ACH,Success
TXN00009207,LOAN0008000,2025-04-09,1013.04,0.0,Credit Card,Bounced/NSF
TXN00009208,LOAN0000700,23/09/2022,1007.84,0.0,Auto-Pay,Failed
TXN00009209,LOAN0001590,2022-09-28,1177.47,1179.36,ACH,Success
TXN00009210,LOAN0002217,2022-10-01,374.55,361.93,ACH,Success
TXN00009211,LOAN0001304,2023-04-28,366.53,378.86,ACH,Success
TXN00009212,LOAN0004424,2025-06-23,267.86,0.0,Credit Card,Bounced/NSF
TXN00009213,LOAN0003061,2024-12-05,502.6,510.22,ACH,Success
TXN00009214,LOAN0004126,2023-01-28,497.58,518.53,Auto-Pay,Success
TXN00009215,LOAN0004933,2024-11-20,747.85,748.81,Auto-Pay,Success
TXN00009216,LOAN0006736,2022-11-19,1720.1,0.0,Auto-Pay,Bounced/NSF
TXN00009217,LOAN0002206,2023-07-20,1184.51,0.0,Auto-Pay,Bounced/NSF
TXN00009218,LOAN0006763,2025-02-27,1001.07,1027.75,Credit Card,Success
TXN00009219,LOAN0006932,2025-11-12,1538.33,1496.45,ACH,Success
TXN00009220,LOAN0006629,2023-04-06,764.2,766.92,ACH,Success
TXN00009221,LOAN0004802,2023-11-13,1527.17,1511.48,ACH,Success
TXN00009222,LOAN0001842,2024-07-19,967.95,965.47,Auto-Pay,Success
TXN00009223,LOAN0007657,2025-03-02,1673.42,1635.41,Auto-Pay,Success
TXN00009224,LOAN0000807,2023-12-01,683.0,706.63,ACH,Success
TXN00009225,LOAN0002587,2025-09-05,539.63,0.0,ACH,Bounced/NSF
TXN00009226,LOAN0001678,2023-02-10,1459.59,0.0,Credit Card,Bounced/NSF
TXN00009227,LOAN0005349,2025-05-12,1130.41,1111.06,Credit Card,Success
TXN00009228,LOAN0000008,2025-01-20,1315.24,1359.34,ACH,Success
TXN00009229,LOAN0005860,2024-04-07,882.71,871.23,ACH,Success
TXN00009230,LOAN0005654,2023-01-29,1668.46,1718.65,Auto-Pay,Success
TXN00009231,LOAN0006599,12/03/2025,1448.48,1505.73,Auto-Pay,Success
TXN00009232,LOAN0007567,2023-06-10,1826.38,0.0,Auto-Pay,Failed
TXN00009233,LOAN0006109,2025-04-24,1944.0,0.0,Manual Check,Failed
TXN00009234,LOAN0005862,2023-12-31,1829.6,1756.76,Auto-Pay,Success
TXN00009235,LOAN0002444,2025-08-15,784.01,820.59,ACH,Success
TXN00009236,LOAN0002618,2024-03-07,1932.05,1979.8,ACH,Success
TXN00009237,LOAN0003378,20/11/2024,391.82,402.28,Auto-Pay,Success
TXN00009238,LOAN0007042,11/06/2024,832.29,843.0,Auto-Pay,Success
TXN00009239,LOAN0003902,2022-11-24,685.82,704.35,Auto-Pay,Success
TXN00009240,LOAN0000473,2025-03-06,1727.7,0.0,ACH,Failed
TXN00009241,LOAN0005322,2023-08-22,760.47,731.09,ACH,Success
TXN00009242,LOAN0003744,2023-12-31,303.21,290.83,Auto-Pay,Success
TXN00009243,LOAN0006331,2024-03-31,978.67,936.12,Auto-Pay,Success
TXN00009244,LOAN0006366,2025-02-06,1180.45,0.0,ACH,Bounced/NSF
TXN00009245,LOAN0007635,2024-09-28,760.75,739.24,Auto-Pay,Success
TXN00009246,LOAN0001533,2023-12-27,997.92,1033.65,Manual Check,Success
TXN00009247,LOAN0005187,28/05/2022,1583.77,0.0,Manual Check,Bounced/NSF
TXN00009248,LOAN0000824,17/04/2022,963.52,959.12,Auto-Pay,Success
TXN00009249,LOAN0000364,15/01/2023,1789.95,1773.82,Auto-Pay,Success
TXN00009250,LOAN0005842,2024-07-24,241.79,232.71,Credit Card,Success
TXN00009251,LOAN0001368,10/07/2023,1606.79,1556.18,Auto-Pay,Success
TXN00009252,LOAN0003724,2025-04-26,1946.04,1914.0,ACH,Success
TXN00009253,LOAN0002252,2023-03-24,391.67,388.79,Auto-Pay,Success
TXN00009254,LOAN0002450,21/09/2025,1400.6,1333.46,Auto-Pay,Success
TXN00009255,LOAN0005798,2024-04-07,268.85,276.79,ACH,Success
TXN00009256,LOAN0001076,2025-04-13,290.88,303.7,Credit Card,Success
TXN00009257,LOAN0005867,2025-01-05,588.64,617.18,Auto-Pay,Success
TXN00009258,LOAN0005971,2022-08-30,818.35,843.57,Auto-Pay,Success
TXN00009259,LOAN0003346,2022-05-20,1737.7,0.0,Credit Card,Bounced/NSF
TXN00009260,LOAN0001992,2023-10-03,979.09,0.0,Credit Card,Bounced/NSF
TXN00009261,LOAN0003173,2024-06-07,1737.08,1816.0,ACH,Success
TXN00009262,LOAN0000339,2025-07-15,1477.91,1487.15,ACH,Success
TXN00009263,LOAN0000756,2024-07-03,1987.39,0.0,Auto-Pay,Failed
TXN00009264,LOAN0003333,12/02/2022,926.64,0.0,Auto-Pay,Bounced/NSF
TXN00009265,LOAN0001447,2023-09-01,1981.02,2068.86,Auto-Pay,Success
TXN00009266,LOAN0002746,2022-11-26,1543.7,1616.67,Credit Card,Success
TXN00009267,LOAN0000233,2022-06-06,675.91,708.45,Auto-Pay,Success
TXN00009268,LOAN0005724,2024-09-25,497.28,500.64,ACH,Success
TXN00009269,LOAN0001615,2024-08-02,995.02,957.17,Auto-Pay,Success
TXN00009270,LOAN0003721,2023-04-22,1420.96,1393.58,Auto-Pay,Success
TXN00009271,LOAN0005091,2024-05-28,404.16,422.73,Auto-Pay,Success
TXN00009272,LOAN0002538,2024-05-06,853.71,885.04,Auto-Pay,Success
TXN00009273,LOAN0006340,2025-08-18,1290.11,1348.98,ACH,Success
TXN00009274,LOAN0004981,2024-03-07,1129.8,1163.42,Auto-Pay,Success
TXN00009275,LOAN0005955,05/08/2022,1714.92,1756.42,Auto-Pay,Success
TXN00009276,LOAN0004620,2024-07-25,435.61,0.0,Credit Card,Failed
TXN00009277,LOAN0003613,2022-12-13,1442.72,1471.91,Auto-Pay,Success
TXN00009278,LOAN0004492,2024-05-02,1572.38,1529.8,Manual Check,Success
TXN00009279,LOAN0007847,2024-07-12,1685.91,0.0,Auto-Pay,Failed
TXN00009280,LOAN0001218,2022-07-26,1741.26,1749.03,Manual Check,Success
TXN00009281,LOAN0000284,2025-12-03,1981.86,0.0,Auto-Pay,Failed
TXN00009282,LOAN0006159,2025-08-29,1284.54,1262.95,Auto-Pay,Success
TXN00009283,LOAN0006546,2022-04-07,1759.02,1672.86,Auto-Pay,Success
TXN00009284,LOAN0002027,2022-03-30,1781.84,1728.71,ACH,Success
TXN00009285,LOAN0000182,2023-08-23,828.36,824.41,Auto-Pay,Success
TXN00009286,LOAN0001189,2024-10-13,1123.47,1104.11,ACH,Success
TXN00009287,LOAN0000172,2023-04-21,1638.9,1566.52,Auto-Pay,Success
TXN00009288,LOAN0000004,2022-02-06,1555.39,1561.84,ACH,Success
TXN00009289,LOAN0000539,2025-06-27,1041.79,1036.06,Credit Card,Success
TXN00009290,LOAN0004754,2022-05-31,872.74,841.62,Auto-Pay,Success
TXN00009291,LOAN0000538,2022-04-07,1889.75,1879.75,Auto-Pay,Success
TXN00009292,LOAN0002336,2025-04-15,965.28,0.0,Auto-Pay,Bounced/NSF
TXN00009293,LOAN0002532,2025-10-23,1920.15,1922.1,Auto-Pay,Success
TXN00009294,LOAN0007309,12/07/2023,1770.23,1755.67,Auto-Pay,Success
TXN00009295,LOAN0001653,30/05/2025,457.26,435.91,ACH,Success
TXN00009296,LOAN0004220,2025-10-08,1675.33,1719.75,Auto-Pay,Success
TXN00009297,LOAN0000238,2024-08-31,1878.4,1903.82,Auto-Pay,Success
TXN00009298,LOAN0005671,06/01/2023,1087.51,0.0,ACH,Failed
TXN00009299,LOAN0000175,2022-01-16,944.99,981.03,ACH,Success
TXN00009300,LOAN0002184,2024-02-01,1017.85,1017.56,Auto-Pay,Success
TXN00009301,LOAN0003826,2023-12-09,1068.04,1032.88,Auto-Pay,Success
TXN00009302,LOAN0003566,2023-10-22,1183.5,1206.1,ACH,Success
TXN00009303,LOAN0005523,2023-02-15,1388.24,0.0,Auto-Pay,Failed
TXN00009304,LOAN0000965,11/06/2025,946.77,968.28,Auto-Pay,Success
TXN00009305,LOAN0001678,2022-06-20,1339.01,1358.44,Auto-Pay,Success
TXN00009306,LOAN0003649,31/08/2025,1351.83,1364.99,ACH,Success
TXN00009307,LOAN0001676,2025-04-10,228.41,222.16,Auto-Pay,Success
TXN00009308,LOAN0004002,2022-10-19,426.45,0.0,Auto-Pay,Failed
TXN00009309,LOAN0002769,28/02/2025,1785.55,1871.33,ACH,Success
TXN00009310,LOAN0004169,2024-11-14,1184.0,1220.65,ACH,Success
TXN00009311,LOAN0005963,2025-08-17,1765.88,0.0,Auto-Pay,Failed
TXN00009312,LOAN0005702,2025-12-13,1379.75,0.0,Auto-Pay,Bounced/NSF
TXN00009313,LOAN0002195,2024-09-23,1350.39,1332.04,Auto-Pay,Success
TXN00009314,LOAN0005893,2023-03-16,830.28,842.37,Auto-Pay,Success
TXN00009315,LOAN0006766,2025-11-01,1028.95,1000.18,ACH,Success
TXN00009316,LOAN0000417,09/08/2024,1534.52,0.0,Auto-Pay,Bounced/NSF
TXN00009317,LOAN0004684,2025-10-20,834.29,855.2,Auto-Pay,Success
TXN00009318,LOAN0006980,2023-03-13,491.08,471.67,Auto-Pay,Success
TXN00009319,LOAN0003329,2024-07-21,731.53,759.95,ACH,Success
TXN00009320,LOAN0007476,2024-04-26,519.91,524.26,Auto-Pay,Success
TXN00009321,LOAN0003622,2022-04-27,900.11,0.0,Auto-Pay,Failed
TXN00009322,LOAN0007107,2025-04-28,311.87,307.9,Credit Card,Success
TXN00009323,LOAN0007471,2024-08-15,237.3,0.0,ACH,Bounced/NSF
TXN00009324,LOAN0001688,2023-03-03,1616.75,1655.1,Auto-Pay,Success
TXN00009325,LOAN0001916,2025-08-09,1459.4,1494.02,ACH,Success
TXN00009326,LOAN0001203,2025-02-20,1495.64,1523.52,ACH,Success
TXN00009327,LOAN0000433,2023-01-02,1509.72,1558.91,Auto-Pay,Success
TXN00009328,LOAN0008130,26/09/2024,1184.37,0.0,Auto-Pay,Failed
TXN00009329,LOAN0001397,14/09/2023,1296.11,1250.19,ACH,Success
TXN00009330,LOAN0006033,2023-09-17,1380.9,1380.47,ACH,Success
TXN00009331,LOAN0003519,2024-05-31,1825.61,1873.81,ACH,Success
TXN00009332,LOAN0007051,2023-04-20,562.34,538.74,Credit Card,Success
TXN00009333,LOAN0007704,16/11/2022,1521.64,1473.34,ACH,Success
TXN00009334,LOAN0006873,21/10/2024,1340.62,0.0,Auto-Pay,Failed
TXN00009335,LOAN0001892,2023-10-11,431.62,424.99,Credit Card,Success
TXN00009336,LOAN0002071,2024-12-19,1078.83,0.0,ACH,Bounced/NSF
TXN00009337,LOAN0000875,2023-12-11,323.23,325.58,ACH,Success
TXN00009338,LOAN0007722,2025-05-28,1570.5,1615.74,Manual Check,Success
TXN00009339,LOAN0004202,2023-10-26,1036.29,1045.16,Auto-Pay,Success
TXN00009340,LOAN0007306,16/09/2023,1469.1,1444.39,Auto-Pay,Success
TXN00009341,LOAN0002508,2023-11-15,254.28,0.0,Auto-Pay,Failed
TXN00009342,LOAN0007558,2022-07-26,1475.42,1450.56,ACH,Success
TXN00009343,LOAN0001312,09/10/2022,1188.59,1141.38,Auto-Pay,Success
TXN00009344,LOAN0002206,2025-08-09,309.68,316.88,Credit Card,Success
TXN00009345,LOAN0008102,2025-10-21,1437.08,1421.98,Credit Card,Success
TXN00009346,LOAN0007423,2022-04-26,597.48,568.48,Auto-Pay,Success
TXN00009347,LOAN0000229,30/08/2025,1878.19,1843.04,ACH,Success
TXN00009348,LOAN0001581,2024-09-02,1337.43,1396.77,ACH,Success
TXN00009349,LOAN0003204,06/06/2023,1065.08,1077.64,Auto-Pay,Success
TXN00009350,LOAN0002388,2022-05-03,1036.52,1041.96,Auto-Pay,Success
TXN00009351,LOAN0000899,2023-08-12,663.79,0.0,ACH,Bounced/NSF
TXN00009352,LOAN0004926,2023-05-15,717.92,0.0,Auto-Pay,Failed
TXN00009353,LOAN0007851,2023-02-04,1468.75,1454.27,ACH,Success
TXN00009354,LOAN0001623,2023-02-16,1278.08,0.0,ACH,Failed
TXN00009355,LOAN0007421,2024-12-02,1920.16,1838.24,ACH,Success
TXN00009356,LOAN0005785,2022-02-02,210.02,220.25,Auto-Pay,Success
TXN00009357,LOAN0005985,08/05/2024,593.42,0.0,Manual Check,Failed
TXN00009358,LOAN0003199,2024-05-20,427.34,432.33,Credit Card,Success
TXN00009359,LOAN0001725,2022-10-30,802.48,0.0,Manual Check,Failed
TXN00009360,LOAN0001693,2024-04-04,535.18,0.0,ACH,Failed
TXN00009361,LOAN0001259,2022-04-14,236.97,233.63,Auto-Pay,Success
TXN00009362,LOAN0006017,2024-11-12,500.22,484.69,Auto-Pay,Success
TXN00009363,LOAN0007267,2024-02-05,434.83,414.7,Auto-Pay,Success
TXN00009364,LOAN0004354,2022-08-30,1051.78,1004.39,Credit Card,Success
TXN00009365,LOAN0004753,2023-10-15,487.09,478.13,Auto-Pay,Success
TXN00009366,LOAN0004761,2023-04-26,1054.59,1089.48,ACH,Success
TXN00009367,LOAN0006576,2024-03-29,1356.47,1363.7,Auto-Pay,Success
TXN00009368,LOAN0000442,2022-08-03,477.46,498.03,ACH,Success
TXN00009369,LOAN0001366,05/07/2024,530.58,525.18,Auto-Pay,Success
TXN00009370,LOAN0002630,2023-08-08,1865.77,0.0,ACH,Failed
TXN00009371,LOAN0002723,2023-01-27,449.95,0.0,Manual Check,Failed
TXN00009372,LOAN0003014,2023-05-13,397.17,396.3,ACH,Success
TXN00009373,LOAN0005530,2022-08-27,309.14,0.0,ACH,Bounced/NSF
TXN00009374,LOAN0006756,2022-04-13,696.29,697.74,Credit Card,Success
TXN00009375,LOAN0000235,2022-12-20,1105.87,1053.38,Auto-Pay,Success
TXN00009376,LOAN0005177,2024-04-27,668.43,699.43,ACH,Success
TXN00009377,LOAN0000364,2025-12-24,361.89,364.86,Auto-Pay,Success
TXN00009378,LOAN0000668,2025-05-21,255.21,247.27,ACH,Success
TXN00009379,LOAN0000675,2023-07-21,1009.72,0.0,Manual Check,Bounced/NSF
TXN00009380,LOAN0002044,2023-08-20,362.05,376.4,Credit Card,Success
TXN00009381,LOAN0004957,2022-04-09,1785.57,1855.48,Auto-Pay,Success
TXN00009382,LOAN0003294,17/10/2025,1819.41,0.0,Auto-Pay,Bounced/NSF
TXN00009383,LOAN0007162,2025-12-19,1847.62,1853.56,ACH,Success
TXN00009384,LOAN0001736,2024-03-28,503.71,0.0,Manual Check,Failed
TXN00009385,LOAN0005551,2025-11-27,1456.25,0.0,Auto-Pay,Bounced/NSF
TXN00009386,LOAN0001676,2023-04-03,202.76,0.0,ACH,Failed
TXN00009387,LOAN0007289,2024-05-30,654.41,652.46,Manual Check,Success
TXN00009388,LOAN0003750,2025-10-07,1797.28,1742.83,Auto-Pay,Success
TXN00009389,LOAN0006256,2024-10-17,1364.49,1322.73,ACH,Success
TXN00009390,LOAN0005574,2022-05-13,985.0,970.51,Manual Check,Success
TXN00009391,LOAN0006070,2024-09-05,1498.64,1528.13,Auto-Pay,Success
TXN00009392,LOAN0003497,2023-04-02,547.75,0.0,ACH,Failed
TXN00009393,LOAN0006119,2022-08-12,1787.04,1830.81,ACH,Success
TXN00009394,LOAN0002012,2024-09-16,1285.7,1221.69,Auto-Pay,Success
TXN00009395,LOAN0000269,2023-10-21,911.91,882.79,Auto-Pay,Success
TXN00009396,LOAN0001753,2023-07-09,1660.22,0.0,ACH,Bounced/NSF
TXN00009397,LOAN0000756,2023-07-15,204.78,0.0,Auto-Pay,Failed
TXN00009398,LOAN0002940,2025-09-20,1140.71,1155.66,Auto-Pay,Success
TXN00009399,LOAN0005386,2024-01-26,967.08,0.0,ACH,Failed
TXN00009400,LOAN0007507,2022-04-06,1874.49,1874.13,Auto-Pay,Success
TXN00009401,LOAN0002255,2022-07-18,1742.22,1709.58,Auto-Pay,Success
TXN00009402,LOAN0006796,2024-02-24,1362.06,1307.01,Manual Check,Success
TXN00009403,LOAN0006099,2023-09-05,378.73,365.71,Auto-Pay,Success
TXN00009404,LOAN0003402,2022-10-07,1437.91,1465.38,ACH,Success
TXN00009405,LOAN0001413,2025-02-23,1243.14,1272.9,Credit Card,Success
TXN00009406,LOAN0002399,2025-10-07,1295.45,1260.91,ACH,Success
TXN00009407,LOAN0002924,2024-09-24,1427.09,0.0,Auto-Pay,Failed
TXN00009408,LOAN0000175,06/06/2022,1568.42,1606.84,Manual Check,Success
TXN00009409,LOAN0002763,2025-12-16,345.12,339.06,ACH,Success
TXN00009410,LOAN0000010,2025-08-06,341.18,343.84,ACH,Success
TXN00009411,LOAN0007288,2024-09-01,1725.65,1675.88,Auto-Pay,Success
TXN00009412,LOAN0002174,2025-06-25,1207.29,0.0,ACH,Bounced/NSF
TXN00009413,LOAN0000397,2022-05-03,904.85,947.99,Credit Card,Success
TXN00009414,LOAN0005551,2023-09-03,944.15,916.95,Manual Check,Success
TXN00009415,LOAN0001111,2025-02-03,1261.7,1240.97,Credit Card,Success
TXN00009416,LOAN0004503,2023-05-31,1939.97,2024.12,ACH,Success
TXN00009417,LOAN0003167,20/01/2024,483.95,483.59,Auto-Pay,Success
TXN00009418,LOAN0003950,2025-08-21,533.23,0.0,Auto-Pay,Failed
TXN00009419,LOAN0001683,2025-07-10,1094.9,1076.64,ACH,Success
TXN00009420,LOAN0007346,2025-06-12,321.24,0.0,ACH,Bounced/NSF
TXN00009421,LOAN0004856,10/12/2023,740.5,746.16,ACH,Success
TXN00009422,LOAN0006916,2022-05-03,1876.24,1784.4,Credit Card,Success
TXN00009423,LOAN0003510,2023-07-20,1631.3,1673.29,Auto-Pay,Success
TXN00009424,LOAN0008094,19/02/2022,474.6,455.6,Credit Card,Success
TXN00009425,LOAN0006143,2024-04-21,1386.53,1399.29,Auto-Pay,Success
TXN00009426,LOAN0006246,2024-05-24,812.76,847.97,Manual Check,Success
TXN00009427,LOAN0005900,2025-06-02,339.91,339.82,Manual Check,Success
TXN00009428,LOAN0005452,2022-12-02,1739.67,1763.92,ACH,Success
TXN00009429,LOAN0003164,18/08/2023,1207.7,1154.7,ACH,Success
TXN00009430,LOAN0005734,2023-03-13,1363.26,1420.18,Credit Card,Success
TXN00009431,LOAN0007762,2025-01-18,1556.36,0.0,Manual Check,Failed
TXN00009432,LOAN0004431,2025-03-09,1165.66,0.0,Auto-Pay,Bounced/NSF
TXN00009433,LOAN0006888,2025-02-17,1194.61,1171.06,Auto-Pay,Success
TXN00009434,LOAN0004074,2022-09-05,1570.88,1633.52,ACH,Success
TXN00009435,LOAN0006502,2022-11-22,1748.8,1827.18,Credit Card,Success
TXN00009436,LOAN0001610,2023-11-24,1851.98,0.0,ACH,Failed
TXN00009437,LOAN0004545,2024-03-26,504.43,0.0,Credit Card,Failed
TXN00009438,LOAN0000061,2024-07-07,1211.58,1246.62,Auto-Pay,Success
TXN00009439,LOAN0003836,2022-07-21,1667.11,1665.74,ACH,Success
TXN00009440,LOAN0004750,2024-03-18,917.99,904.15,ACH,Success
TXN00009441,LOAN0004969,2023-10-28,1790.69,1759.67,Credit Card,Success
TXN00009442,LOAN0003218,2025-02-16,485.65,468.97,Manual Check,Success
TXN00009443,LOAN0003138,2022-04-04,1899.08,1855.5,ACH,Success
TXN00009444,LOAN0003428,2022-02-16,1141.69,0.0,ACH,Failed
TXN00009445,LOAN0001063,2025-09-06,1693.19,0.0,ACH,Failed
TXN00009446,LOAN0002688,2024-07-10,1375.66,0.0,ACH,Failed
TXN00009447,LOAN0004561,2024-08-07,816.56,781.82,Auto-Pay,Success
TXN00009448,LOAN0000156,2024-03-22,370.05,355.04,ACH,Success
TXN00009449,LOAN0005199,2023-08-07,1276.95,1213.45,Auto-Pay,Success
TXN00009450,LOAN0000773,2022-06-25,1105.05,1112.77,Auto-Pay,Success
TXN00009451,LOAN0002226,16/04/2022,1349.31,1298.99,ACH,Success
TXN00009452,LOAN0002589,2025-04-08,1345.57,1393.85,ACH,Success
TXN00009453,LOAN0002983,28/11/2022,1315.76,1319.91,ACH,Success
TXN00009454,LOAN0005240,2025-08-12,719.07,720.57,Manual Check,Success
TXN00009455,LOAN0000088,28/05/2022,1672.37,1622.49,ACH,Success
TXN00009456,LOAN0007433,2023-03-29,507.52,506.25,Credit Card,Success
TXN00009457,LOAN0006980,2023-08-21,625.54,624.97,ACH,Success
TXN00009458,LOAN0002139,2025-05-23,1398.74,1381.41,Auto-Pay,Success
TXN00009459,LOAN0007486,2024-12-16,1464.03,0.0,Auto-Pay,Failed
TXN00009460,LOAN0007262,2023-07-22,1711.67,1688.27,Auto-Pay,Success
TXN00009461,LOAN0007643,2025-01-11,979.41,971.56,ACH,Success
TXN00009462,LOAN0000288,2022-11-13,1724.06,1665.69,ACH,Success
TXN00009463,LOAN0002208,2024-05-22,340.64,0.0,Auto-Pay,Failed
TXN00009464,LOAN0001115,2023-08-07,692.21,721.86,ACH,Success
TXN00009465,LOAN0004603,14/09/2023,790.89,814.67,Auto-Pay,Success
TXN00009466,LOAN0000938,2025-11-17,1647.24,1571.89,Auto-Pay,Success
TXN00009467,LOAN0007092,2023-06-27,933.07,942.71,ACH,Success
TXN00009468,LOAN0004380,2025-06-19,1661.36,1652.13,Auto-Pay,Success
TXN00009469,LOAN0005502,2023-08-19,453.29,463.99,Auto-Pay,Success
TXN00009470,LOAN0005674,2024-05-05,792.31,822.14,Credit Card,Success
TXN00009471,LOAN0007146,2024-10-17,624.16,644.08,Auto-Pay,Success
TXN00009472,LOAN0002652,16/02/2025,671.6,0.0,Auto-Pay,Bounced/NSF
TXN00009473,LOAN0001287,2023-03-10,759.53,0.0,Credit Card,Failed
TXN00009474,LOAN0000058,2025-06-18,1336.22,0.0,Auto-Pay,Bounced/NSF
TXN00009475,LOAN0004582,2024-08-03,265.06,260.47,ACH,Success
TXN00009476,LOAN0001057,2024-12-06,685.53,0.0,Auto-Pay,Failed
TXN00009477,LOAN0004802,2023-01-29,875.79,843.79,Auto-Pay,Success
TXN00009478,LOAN0008142,23/01/2025,1595.05,1644.01,Auto-Pay,Success
TXN00009479,LOAN0000060,2022-08-15,693.66,708.24,ACH,Success
TXN00009480,LOAN0003929,04/10/2022,1868.79,1941.63,ACH,Success
TXN00009481,LOAN0005379,2025-08-12,1136.28,1159.53,ACH,Success
TXN00009482,LOAN0008000,2022-04-23,606.25,0.0,Auto-Pay,Failed
TXN00009483,LOAN0003249,2025-08-04,980.71,1025.16,Credit Card,Success
